codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao
902085,,46,-22.855303,-43.323863,2023-07-26 05:31:39,40.7,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34060.6,234.0
E902012,,40,-22.965202,-43.392099,2023-07-26 05:31:22,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],9751.3,
E902001,,41,-22.878953,-43.341208,2023-07-26 05:31:26,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],20883.0,178.0
E902006,,40,-22.922669,-43.372967,2023-07-26 05:31:35,0.2,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],19312.2,261.0
E902011,,40,-22.877647,-43.336755,2023-07-26 05:31:36,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],8603.0,
E902014,,41,-22.965593,-43.391789,2023-07-26 05:31:39,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],16099.0,
902002,,41,-22.878612,-43.336302,2023-07-26 05:31:29,0.0,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],19836.5,
902069,,41,-23.007966,-43.439126,2023-07-26 05:31:25,25.7,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],32598.9,210.0
902094,,35,-22.878509,-43.336305,2023-07-26 05:31:35,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9094.2,
903068,,17,-22.914177,-43.602125,2023-07-26 05:31:39,32.7,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],20741.2,268.0
902081,,31,-22.861455,-43.330344,2023-07-26 05:31:30,40.8,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11489.9,39.0
902075,,31,-22.852459,-43.312629,2023-07-26 05:31:39,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],14101.6,
902082,,35,-23.000962,-43.364384,2023-07-26 05:31:30,19.5,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],10880.8,287.0
902089,,35,-23.00105,-43.368112,2023-07-26 05:31:37,21.7,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],9775.5,307.0
903041,,50,-22.925442,-43.373783,2023-07-26 05:31:30,34.6,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],27442.0,174.0
903051,,50,-22.963787,-43.394364,2023-07-26 05:31:40,3.6,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],31060.7,297.0
902055,,46,-22.909841,-43.359709,2023-07-26 05:31:36,36.1,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],28.3,212.0
903044,,42,-22.855505,-43.259504,2023-07-26 05:31:34,39.6,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],29212.9,325.0
902043,,41,-22.924042,-43.373945,2023-07-26 05:31:34,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],29107.7,178.0
902036,,41,-22.96605,-43.396515,2023-07-26 05:31:34,52.7,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],32331.4,221.0
903047,,42,-22.852511,-43.248381,2023-07-26 05:31:24,44.7,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],23096.1,349.0
902074,,31,-22.852815,-43.313039,2023-07-26 05:31:39,20.7,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],9772.1,223.0
903040,,17,-22.919081,-43.640478,2023-07-26 05:31:36,46.2,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],18473.0,247.0
902044,,43,-22.925009,-43.373893,2023-07-26 05:31:29,38.5,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],31243.2,175.0
902038,,43,-22.839537,-43.239767,2023-07-26 05:31:36,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],7578.0,136.0
902041,,43,-22.854185,-43.251491,2023-07-26 05:31:22,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],34223.9,
903064,,50,-22.973414,-43.365747,2023-07-26 05:31:30,32.6,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],22143.1,88.0
902037,,41,-22.85444,-43.251498,2023-07-26 05:31:40,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],35848.8,
903069,,17,-22.923845,-43.679305,2023-07-26 05:31:37,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],22414.6,177.0
902042,,46,-22.870255,-43.335507,2023-07-26 05:31:25,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],31934.0,13.0
902040,,46,-22.837844,-43.290992,2023-07-26 05:31:31,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],34124.3,81.0
903038,,17,-22.92003,-43.681545,2023-07-26 05:31:36,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],26551.7,320.0
903053,,17,-22.916533,-43.631343,2023-07-26 05:31:32,43.5,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],21468.2,260.0
902087,,31,-22.876484,-43.330225,2023-07-26 05:30:02,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],10088.9,
902076,,46,-22.854551,-43.251796,2023-07-26 05:31:33,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],27510.5,
902083,,31,-22.876534,-43.329835,2023-07-26 05:31:22,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],5228.4,
902096,,35,-22.961256,-43.390228,2023-07-26 05:31:33,40.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],14229.4,24.0
902100,,35,-22.898137,-43.35286,2023-07-26 05:31:34,5.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],13438.7,237.0
903059,,17,-22.918082,-43.683072,2023-07-26 05:31:24,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],18750.5,337.0
902079,,46,-22.859846,-43.329719,2023-07-26 05:31:21,35.4,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],30828.9,189.0
903066,,17,-22.916283,-43.622258,2023-07-26 05:31:23,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],24883.8,76.0
902099,,35,-22.955306,-43.377407,2023-07-26 05:31:21,29.6,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11551.9,222.0
903046,,42,-22.843158,-43.300424,2023-07-26 05:31:31,49.6,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],29792.4,27.0
902077,,43,-22.854208,-43.25148,2023-07-26 05:31:39,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],34749.1,
903061,,17,-22.909895,-43.581987,2023-07-26 05:31:34,55.2,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],21491.7,247.0
86835,,12,-22.916842,-43.607,2023-07-26 05:31:32,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],13547.2,6.0
44706,LRG8855,20,-22.91793,-43.684243,2023-07-26 05:31:36,6.3,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],21875.8,172.0
903065,,17,-22.926371,-43.650658,2023-07-26 05:31:22,38.2,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],16971.7,238.0
901008,,22,-23.002199,-43.326598,2023-07-26 05:32:30,51.2,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],22791.0,294.0
901011,RIV8A74,22,-23.001095,-43.330008,2023-07-26 05:32:29,1.1,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],23504.4,105.0
901012,,40,-23.000829,-43.366014,2023-07-26 05:32:30,0.1,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],21293.4,
901007,,22,-23.000221,-43.342498,2023-07-26 05:32:29,10.6,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],21827.5,279.0
901009,,22,-23.00665,-43.311944,2023-07-26 05:32:37,0.0,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],20871.3,273.0
901010,RJM8G30,22,-23.003882,-43.322701,2023-07-26 05:32:27,38.7,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],22874.7,114.0
901017,,22,-23.00017,-43.349189,2023-07-26 05:32:26,52.6,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],25125.0,91.0
901006,RJA9F56,22,-22.999958,-43.355527,2023-07-26 05:32:23,45.3,,volta,22 - J. OCEÂNICO X ALVORADA (PARADOR) [VOLTA],19388.4,271.0
901005,RJB8E53,22,-23.001096,-43.36749,2023-07-26 05:32:35,19.1,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],21649.8,269.0
901004,RJQ8J80,22,-23.000659,-43.366022,2023-07-26 05:32:23,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],21439.3,79.0
30504,,25,-23.007477,-43.545314,2023-07-26 05:32:26,57.4,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],53645.0,269.0
47031,KYW5240,25,-23.00009,-43.368601,2023-07-26 05:32:22,36.2,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],50909.2,272.0
30533,KWO8120,13,-22.918159,-43.607005,2023-07-26 05:32:30,0.0,,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],52595.1,5.0
30538,KXE7719,20,-22.918558,-43.682728,2023-07-26 05:32:30,0.0,,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],55906.5,325.0
50309,KPN6B05,13,-23.000753,-43.366131,2023-07-26 05:32:28,0.0,,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],20092.5,
13423,LSI5976,25,-22.992938,-43.598049,2023-07-26 05:32:30,0.0,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],41126.5,
90002,LMB2D92,19,-22.968696,-43.621747,2023-07-26 05:32:35,5.9,,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],55847.8,86.0
47030,LSQ5263,20,-23.001453,-43.418524,2023-07-26 05:32:36,13.8,,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],53796.9,50.0
30519,LRE9804,11,-22.920074,-43.608092,2023-07-26 05:32:20,0.0,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],51494.8,
90005,KWK6A89,20,-22.916652,-43.683544,2023-07-26 05:32:35,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],49835.7,28.0
86851,KQO8674,14,-22.919542,-43.60708,2023-07-26 05:32:33,13.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],12881.6,6.0
86875,KQB4103,12,-22.965956,-43.647618,2023-07-26 05:32:33,11.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],13023.9,94.0
30518,KYL8597,25,-23.00826,-43.442912,2023-07-26 05:32:25,9.5,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],37119.4,244.0
902090,,35,-22.983072,-43.365825,2023-07-26 05:32:29,60.1,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],15091.9,177.0
47012,KPZ8364,20,-22.993636,-43.597597,2023-07-26 05:32:38,7.8,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],55004.8,124.0
86885,LTB5540,14,-22.945582,-43.657563,2023-07-26 05:32:29,54.5,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],514723.3,106.0
12738,KRR2404,25,-22.999556,-43.583057,2023-07-26 05:32:23,58.6,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],37394.4,105.0
86886,LTB5541,14,-22.998976,-43.585684,2023-07-26 05:32:28,58.4,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],13103.6,104.0
13428,KXE7712,11,-22.920214,-43.607895,2023-07-26 05:32:35,0.0,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],57799.4,
47006,KWZ8630,18,-23.019083,-43.505894,2023-07-26 05:32:22,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],50888.6,134.0
47007,LSP6018,18,-22.920644,-43.607678,2023-07-26 05:32:21,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],42179.7,158.0
13413,KWI9711,25,-23.020402,-43.501533,2023-07-26 05:32:29,54.2,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],43522.6,106.0
90001,KPZ5E15,19,-23.019792,-43.487701,2023-07-26 05:32:25,8.6,,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],44150.9,74.0
901057,,52,-22.861524,-43.399448,2023-07-26 05:32:35,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],51081.7,242.0
86874,KQB4102,20,-22.916642,-43.607022,2023-07-26 05:32:34,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],512859.2,
86879,LTN5696,13,-23.004562,-43.561881,2023-07-26 05:32:28,59.9,,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],1817.0,104.0
47011,LRH8889,0,-22.920724,-43.607784,2023-07-26 05:32:32,9.8,,,,39516.0,89.0
47014,KZI4452,19,-22.916254,-43.607184,2023-07-26 05:32:33,0.0,,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],38000.2,287.0
30537,KXE7720,12,-22.989828,-43.602181,2023-07-26 05:32:37,53.9,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],51522.5,133.0
47018,LRS2843,0,-22.915926,-43.614977,2023-07-26 05:32:37,37.4,,,,32976.1,286.0
44713,KPZ3559,20,-22.919121,-43.607026,2023-07-26 05:32:29,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],29573.3,
13401,KQO7822,19,-23.020716,-43.493258,2023-07-26 05:32:36,52.9,,volta,19 - SALVADOR ALLENDE X PINGO D'AGUA (EXPRESSO) [VOLTA],53656.8,263.0
13421,KWO8119,10,-22.920238,-43.608202,2023-07-26 05:32:37,0.0,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],14957.8,
27174,KQP5437,13,-23.008362,-43.442785,2023-07-26 05:32:19,0.0,,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],18890.0,75.0
47026,KYA7928,10,-22.920584,-43.608013,2023-07-26 05:32:30,0.0,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],32900.199,
86889,KRQ6878,10,-23.000893,-43.367123,2023-07-26 05:32:38,0.0,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],514962.4,
12724,LMJ1118,18,-23.000285,-43.37287,2023-07-26 05:32:37,58.7,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],9656.9,89.0
27209,LSL9B07,25,-23.014411,-43.466586,2023-07-26 05:32:31,16.9,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],10088.9,70.0
27176,LRK9563,18,-23.005414,-43.431109,2023-07-26 05:32:29,8.1,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],13518.2,75.0
30511,KPV2250,13,-22.994425,-43.595799,2023-07-26 05:32:32,24.7,,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],49460.8,312.0
13427,KXE7711,0,-22.919363,-43.607075,2023-07-26 05:32:31,25.2,,,,51856.3,354.0
12725,LMJ1327,25,-22.992508,-43.598345,2023-07-26 05:32:28,0.0,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],39261.3,
13404,KQO7823,20,-23.008488,-43.444126,2023-07-26 05:32:24,34.0,,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],56113.0,258.0
47022,KRM7701,10,-22.945837,-43.656351,2023-07-26 05:32:29,59.3,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],12966.9,286.0
13422,LSI5978,20,-23.012209,-43.457724,2023-07-26 05:32:31,23.5,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],40401.4,75.0
86872,LSH7386,13,-23.017026,-43.476516,2023-07-26 05:32:29,59.5,,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],22429.7,74.0
47017,LRS2841,20,-23.010877,-43.536443,2023-07-26 05:32:23,59.7,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],47915.8,108.0
86859,KWJ9250,19,-23.002904,-43.424336,2023-07-26 05:32:31,0.0,,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],18707.5,
30509,KYM4574,13,-23.008501,-43.444141,2023-07-26 05:32:34,36.9,,volta,13 - ALVORADA X  MATO ALTO (EXPRESSO) [VOLTA],53052.7,256.0
12710,KRO9724,13,-22.993113,-43.59788,2023-07-26 05:32:37,0.0,,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],38381.0,124.0
12720,KXD9430,20,-23.004323,-43.562011,2023-07-26 05:32:37,58.0,,volta,20 - SALVADOR ALLENDE X SANTA CRUZ (EXPRESSO) [VOLTA],21782.2,285.0
13407,KPY9732,18,-23.009876,-43.448378,2023-07-26 05:32:31,60.2,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],45442.0,74.0
30525,LRC6596,0,-23.000704,-43.367225,2023-07-26 05:32:28,0.0,,,,53689.1,
30514,KYL8595,11,-22.920679,-43.607891,2023-07-26 05:32:31,0.0,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],38408.7,110.0
12734,LSP8673,11,-22.918882,-43.607511,2023-07-26 05:32:29,0.0,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],16895.4,
90006,LRH6D12,20,-22.916865,-43.68349,2023-07-26 05:32:34,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],29710.9,342.0
30524,LRC6601,25,-23.000351,-43.396964,2023-07-26 05:32:20,22.9,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],29243.3,91.0
13415,KQK7905,25,-23.000663,-43.366307,2023-07-26 05:32:23,0.0,,volta,25 - ALVORADA X MATO ALTO (PARADOR) [VOLTA],45135.0,
901002,,22,-23.000937,-43.365224,2023-07-26 05:32:27,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],17407.5,231.0
B16,LSI3468,14,-22.961289,-43.648408,2023-07-26 05:32:29,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1124.0,
B35,LTI1196,14,-22.961498,-43.648138,2023-07-26 05:32:21,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1073.4,148.0
B17,KWY8231,14,-22.961753,-43.648747,2023-07-26 05:32:20,17.9,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1235.9,319.0
B19,KZJ7238,14,-22.916566666666668,-43.631663333333336,2023-07-26 05:32:34,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],104993.2,225.0
B14,KRK9519,14,-22.918329,-43.639148,2023-07-26 05:32:38,13.7,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1199.7,49.0
B12,LMH5981,14,-22.935814,-43.667032,2023-07-26 05:27:18,12.4,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1154.9,191.0
B24,LSO7028,14,-23.012258,-43.457896,2023-07-26 05:32:19,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1212.8,74.0
B25,,14,-23.019394,-43.505098,2023-07-26 05:31:13,52.3,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1127.4,107.0
B28,KQP5E29,14,-22.916768,-43.632799,2023-07-26 05:32:37,3.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1141.8,234.0
B40,,14,-22.93227,-43.658426,2023-07-26 05:32:27,37.8,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],753.1,249.0
B41,,14,-22.925475,-43.64995,2023-07-26 05:32:38,32.6,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1180.4,194.0
901001,RJD7J89,22,-23.000953,-43.365543,2023-07-26 05:32:30,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],17343.0,
B47,,14,-22.994258,-43.596378,2023-07-26 05:32:26,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1193.8,134.0
B048,,14,-22.916515,-43.631443,2023-07-26 05:32:27,0.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1167.9,258.0
B54,,14,-22.948296,-43.640767,2023-07-26 05:32:21,40.7,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1178.8,24.0
B55,,14,-23.00445,-43.561552,2023-07-26 05:32:38,58.4,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1169.2,284.0
B53,,14,-22.985229,-43.60739,2023-07-26 05:32:27,59.0,,ida,14 - SANTA EUGÊNIA X SALVADOR ALLENDE (EXPRESSO) [IDA],1209.8,135.0
B51,,14,-22.969508,-43.626704,2023-07-26 05:32:20,58.2,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA (EXPRESSO) [VOLTA],1250.3,258.0
901077,,52,-22.862052,-43.400419,2023-07-26 05:32:36,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],26526.3,
902119,,35,-22.87879,-43.33643,2023-07-26 05:32:21,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],7697.6,
901058,,51,-22.861907,-43.400236,2023-07-26 05:32:24,0.0,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],44210.2,230.0
902105,,31,-22.876823,-43.330267,2023-07-26 05:32:38,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],10187.9,
901071,,22,-22.929388,-43.395255,2023-07-26 05:32:20,64.7,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],43446.1,344.0
903027,,50,-23.001057,-43.368372,2023-07-26 05:32:38,10.5,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],49621.4,145.0
901066,,52,-22.868161,-43.41301,2023-07-26 05:32:21,0.1,,volta,52 - SENTIDO V. MILITAR (PARADOR) [VOLTA],50024.7,60.0
903026,,50,-23.000146,-43.346235,2023-07-26 05:32:23,22.9,,volta,50 - SENTIDO T. OLIMPICO (PARADOR) [VOLTA],48965.2,263.0
903029,,50,-22.972679,-43.401141,2023-07-26 05:32:34,26.1,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],33515.199,121.0
902116,,35,-22.973366,-43.365988,2023-07-26 05:32:22,0.1,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],11183.7,268.0
902115,,35,-22.933088,-43.372807,2023-07-26 05:32:34,40.9,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],14873.4,338.0
901061,,51,-22.862127,-43.400669,2023-07-26 05:32:37,0.0,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],43316.3,228.0
903030,,50,-22.972444,-43.401009,2023-07-26 05:32:27,0.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],40967.7,178.0
901073,,51,-22.973382,-43.387848,2023-07-26 05:32:18,28.1,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],41866.6,89.0
901048,,51,-23.008454,-43.43988,2023-07-26 05:32:33,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],26350.2,71.0
901065,,52,-22.915771,-43.397918,2023-07-26 05:30:08,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],35405.9,144.0
903031,,38,-22.928785,-43.373511,2023-07-26 05:32:34,42.3,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],40611.8,186.0
903032,,42,-22.845319,-43.238922,2023-07-26 05:32:30,0.0,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],42720.7,42.0
901075,,51,-22.930384,-43.395097,2023-07-26 05:32:18,41.6,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],49015.4,176.0
903055,,17,-22.925736,-43.650093,2023-07-26 05:32:37,43.8,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],18915.0,28.0
903037,,17,-22.910839,-43.584076,2023-07-26 05:32:28,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],20715.4,69.0
903002,,42,-22.849654,-43.307768,2023-07-26 05:32:35,0.2,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],6978.5,53.0
901080,,53,-23.001414,-43.366961,2023-07-26 05:32:33,0.0,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],31293.3,
902110,,35,-22.919917,-43.36772,2023-07-26 05:32:31,8.5,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],8842.8,54.0
902114,,35,-22.876121,-43.339097,2023-07-26 05:32:24,17.2,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],8978.7,234.0
902078,,31,-22.853243,-43.314088,2023-07-26 05:32:34,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],10287.2,126.0
902111,,35,-22.876348,-43.330048,2023-07-26 05:32:30,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],10289.6,
903054,,17,-22.918191,-43.683054,2023-07-26 05:32:20,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],17679.3,326.0
903021,,42,-22.877509,-43.336404,2023-07-26 05:32:27,0.0,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],34635.8,224.0
903056,,17,-22.922287,-43.679667,2023-07-26 05:32:38,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],14657.3,145.0
